SYMBOL,EXCHANGE,SERIES,ISIN,DATE,CMP,OPEN,HIGH,LOW,PREV_CLOSE,CHANGE_PCT,VWAP,VOLUME,TURNOVER,AVG_VOL_20D,VOL_SPIKE_RATIO,DELIV_PER,EMA_50,EMA_200,DIST_FROM_EMA50_PCT,DIST_FROM_EMA200_PCT,EMA_GOLDEN_CROSS,RSI_14,HIGH_52W,LOW_52W,DIST_FROM_52W_HIGH_PCT,DIST_FROM_52W_LOW_PCT,DAYS_OF_HISTORY,RETURN_1D_PCT,RETURN_1W_PCT,RETURN_1M_PCT,RETURN_3M_PCT,RETURN_6M_PCT,RETURN_1Y_PCT,IS_SME
TATAINVEST,NSE,EQ,INE672A01026,2026-07-22,642.5,656.75,657.45,641.4,656.95,-2.2,646.08,172483,111437234.5,272669.0,0.63,,674.11,1649.53,-4.69,-61.05,False,36.83,10580.0,541.15,-93.93,18.73,215,-2.2,-4.5,-6.87,-11.04,-3.98,,False
TATAMOTORS,NSE,EQ,INE155A01022,2025-10-23,405.85,407.5,408.9,403.6,401.85,1.0,406.59,14126009,5743428765.75,19553304.0,0.72,,621.51,672.97,-34.7,-39.69,False,25.37,719.5,390.85,-43.59,3.84,33,1.0,3.84,-41.71,,,,False
TATAPOWER,NSE,EQ,INE245A01021,2026-07-22,378.55,379.65,380.9,377.35,381.45,-0.76,378.79,2152210,815238679.25,4675636.0,0.46,,392.45,393.38,-3.54,-3.77,False,41.9,461.8,345.25,-18.03,9.65,215,-0.76,-0.62,-6.75,-13.19,2.74,,False
TATASTEEL,NSE,EQ,INE081A01020,2026-07-22,186.53,187.99,187.99,184.91,187.24,-0.38,186.15,16643117,3098045460.29,26936400.0,0.62,,195.22,191.7,-4.45,-2.7,True,39.08,221.13,160.67,-15.65,16.1,215,-0.38,0.69,-6.25,-12.02,2.17,,False
TATATECH,NSE,EQ,INE142M01025,2026-07-22,712.45,729.0,730.45,710.05,729.0,-2.27,717.95,431450,309760376.9,1267633.0,0.34,,710.2,664.69,0.32,7.19,True,45.2,779.6,509.2,-8.61,39.92,215,-2.27,-6.13,-5.27,22.11,7.91,,False
TATSILV,NSE,EQ,INF277KA1984,2026-07-22,21.65,22.08,22.08,21.6,21.56,0.42,21.72,35693218,775231057.94,54873121.0,0.65,,22.6,21.3,-4.2,1.65,True,46.37,34.94,12.07,-38.04,79.37,215,0.42,2.12,-5.33,-10.17,-14.53,,False
TATVA,NSE,EQ,INE0GK401011,2026-07-22,1664.9,1700.0,1720.0,1632.2,1685.0,-1.19,1675.64,351410,588837867.5,318091.0,1.1,,1301.46,1230.78,27.93,35.27,True,76.25,1713.7,982.1,-2.85,69.52,215,-1.19,20.17,39.83,30.15,24.7,,False
TAURIAN,NSE,SM,INE0XWS01018,2026-07-22,358.6,382.8,384.9,350.0,374.4,-4.22,366.52,50400,18472360.0,50960.0,0.99,,311.86,269.17,14.99,33.23,True,57.75,408.75,196.0,-12.27,82.96,208,-4.22,2.53,27.28,24.08,48.09,,True
TBI,NSE,SM,INE0N2D01013,2026-07-22,65.45,65.0,65.45,64.15,65.1,0.54,64.97,6000,389820.0,21360.0,0.28,,65.83,72.99,-0.58,-10.33,False,51.65,103.45,56.5,-36.73,15.84,215,0.54,5.48,-0.08,-11.61,-21.05,,True
TBOTEK,NSE,EQ,INE673O01025,2026-07-22,1469.1,1460.0,1475.0,1448.4,1465.1,0.27,1463.55,54854,80281343.9,237847.0,0.23,,1390.83,1396.8,5.63,5.18,False,56.2,1730.7,1018.0,-15.12,44.31,215,0.27,0.79,0.9,14.84,-4.38,,False
TBZ,NSE,EQ,INE760L01018,2026-07-22,264.37,261.0,270.6,258.81,259.73,1.79,266.09,2154743,573360463.0,3324035.0,0.65,,198.02,172.82,33.51,52.97,True,78.0,264.37,111.51,0.0,137.08,215,1.79,0.87,38.17,75.07,60.6,,False
TCC,NSE,EQ,INE887D01016,2026-07-22,275.3,289.35,293.0,267.25,289.35,-4.86,275.13,62963,17322870.45,31754.0,1.98,,338.41,397.65,-18.65,-30.77,False,29.33,466.25,275.3,-40.95,0.0,98,-4.86,-10.6,-19.1,-31.36,,,False
TCI,NSE,EQ,INE688A01022,2026-07-22,926.0,937.0,937.0,923.0,931.0,-0.54,928.87,24993,23215257.65,31836.0,0.79,,936.8,1005.13,-1.15,-7.87,False,46.55,1227.6,877.7,-24.57,5.5,215,-0.54,-0.45,-2.15,-4.53,-12.77,,False
TCIEXP,NSE,EQ,INE586V01016,2026-07-22,580.7,586.0,589.95,567.55,586.05,-0.91,578.63,36118,20898864.85,494668.0,0.07,,537.95,566.77,7.95,2.46,False,61.17,761.1,461.0,-23.7,25.97,215,-0.91,3.14,7.75,9.86,9.18,,False
TCIFINANCE,NSE,BE,INE911B01018,2026-07-22,15.43,15.2,15.77,14.75,15.23,1.31,15.32,21810,334027.45,35170.0,0.62,,16.86,15.98,-8.5,-3.43,True,40.8,36.63,10.86,-57.88,42.08,215,1.31,0.52,-28.56,7.38,-50.88,,False
TCL,NSE,SM,INE0QJL01014,2026-07-22,120.0,122.55,129.0,119.95,118.05,1.65,122.54,40000,4901800.0,23200.0,1.72,,106.74,102.66,12.42,16.89,True,58.48,133.9,75.55,-10.38,58.84,213,1.65,5.26,22.45,21.27,31.36,,True
TCPLPACK,NSE,EQ,INE822C01015,2026-07-22,3310.0,3447.4,3451.9,3280.0,3428.5,-3.46,3338.88,10807,36083272.4,11582.0,0.93,,2901.63,2888.69,14.07,14.58,True,65.08,3545.4,2214.1,-6.64,49.5,215,-3.46,0.78,10.81,24.76,16.9,,False
TCS,NSE,EQ,INE467B01029,2026-07-22,2208.3,2216.0,2226.8,2201.0,2221.1,-0.58,2211.61,1599665,3537839940.5,5016846.0,0.32,,2219.23,2582.98,-0.49,-14.51,False,54.29,3324.9,1982.6,-33.58,11.38,215,-0.58,0.87,3.78,-15.41,-32.43,,False
TDPOWERSYS,NSE,EQ,INE419M01027,2026-07-22,1160.7,1133.9,1173.0,1133.9,1129.2,2.79,1159.23,557333,646075806.4,1010269.0,0.55,,1162.82,950.74,-0.18,22.08,True,49.01,1367.2,534.2,-15.1,117.28,215,2.79,-1.15,-12.5,14.08,68.88,,False
TEAMGTY,NSE,EQ,INE289C01025,2026-07-22,221.82,220.0,242.89,216.0,223.18,-0.61,230.08,1025,235830.9,2303.0,0.45,,238.41,254.04,-6.96,-12.68,False,40.51,312.0,218.43,-28.9,1.55,214,-0.61,-2.26,-5.37,-14.65,-22.44,,False
TEAMLEASE,NSE,EQ,INE985S01024,2026-07-22,1338.4,1325.0,1352.5,1324.9,1325.4,0.98,1339.16,72641,97277992.8,42220.0,1.72,,1383.26,1455.99,-3.24,-8.08,False,36.91,1934.0,1091.5,-30.8,22.62,215,0.98,-4.54,-7.63,7.05,-9.82,,False
TEAMTECH,NSE,SM,INE2OL601013,2026-07-22,134.0,136.0,141.5,132.5,136.15,-1.58,135.79,116000,15751100.0,114200.0,1.02,,99.92,81.77,34.1,63.88,True,75.17,136.15,70.0,-1.58,91.43,40,-1.58,15.92,72.13,,,,True
TECH,NSE,EQ,INF209KB11D8,2026-07-22,31.4,31.14,32.01,31.14,31.78,-1.2,31.41,282935,8886174.49,123325.0,2.29,,31.19,34.11,0.67,-7.95,False,54.24,42.41,28.23,-25.96,11.23,215,-1.2,1.03,3.94,-8.4,-23.49,,False
TECHD,NSE,ST,INE0Y5H01014,2026-07-22,621.15,621.0,637.9,620.0,633.25,-1.91,626.07,3900,2441685.0,15885.0,0.25,,593.24,554.05,4.71,12.11,True,54.65,843.15,378.2,-26.33,64.24,204,-1.91,-1.76,-1.74,14.42,-0.01,,True
TECHERA,NSE,SM,INE0JQS01019,2026-07-22,155.6,149.0,155.95,149.0,150.6,3.32,154.31,36800,5678440.0,64560.0,0.57,,166.49,190.48,-6.54,-18.31,False,46.26,325.45,130.2,-52.19,19.51,215,3.32,-4.89,-13.8,-20.04,-21.67,,True
TECHLABS,NSE,ST,INE0QD201012,2026-07-22,137.0,142.8,142.8,135.7,142.8,-4.06,137.13,11625,1594168.75,26950.0,0.43,,155.0,267.19,-11.62,-48.73,False,46.86,635.2,107.1,-78.43,27.92,215,-4.06,-6.71,10.98,-39.85,-53.63,,True
TECHM,NSE,EQ,INE669C01036,2026-07-22,1560.6,1574.1,1574.1,1551.6,1576.3,-1.0,1561.23,975901,1523607707.9,2799428.0,0.35,,1468.17,1475.8,6.3,5.75,False,63.23,1768.4,1331.7,-11.75,17.19,215,-1.0,4.13,8.74,3.98,-3.36,,False
TECHNOE,NSE,EQ,INE285K01026,2026-07-22,1010.2,1024.5,1026.7,1002.1,1020.8,-1.04,1010.94,114792,116047812.8,158752.0,0.72,,1082.5,1169.09,-6.68,-13.59,False,37.05,1529.8,893.4,-33.97,13.07,215,-1.04,-3.65,-7.67,-19.27,2.14,,False
TECHNVISN,NSE,EQ,INE314H01012,2026-07-22,3691.6,3450.6,3700.0,3450.6,3418.8,7.98,3618.36,727,2630548.5,436.0,1.67,,4533.1,5480.54,-18.56,-32.64,False,35.12,6072.0,3292.6,-39.2,12.12,64,7.98,8.45,-26.37,-39.2,,,False
TECILCHEM,NSE,EQ,INE014B01011,2026-07-22,9.66,9.5,10.24,9.36,9.31,3.76,9.78,1813,17726.45,7647.0,0.24,,10.9,14.33,-11.38,-32.58,False,41.94,21.9,9.3,-55.89,3.87,211,3.76,1.79,-13.98,-22.72,-43.84,,False
TEGA,NSE,EQ,INE011K01018,2026-07-22,1567.4,1645.3,1645.3,1556.0,1635.1,-4.14,1584.68,97381,154317315.8,45184.0,2.16,,1685.68,1780.97,-7.02,-11.99,False,35.99,2108.9,1556.0,-25.68,0.73,215,-4.14,-3.68,-10.81,-8.55,-16.54,,False
TEJA,NSE,SM,INE0R1301019,2026-07-22,608.15,607.95,674.0,595.0,595.55,2.12,606.48,72000,43666530.0,25900.0,2.78,,478.55,450.06,27.08,35.13,True,,608.15,438.9,0.0,38.56,12,2.12,8.6,,,,,True
TEJASCARGO,NSE,SM,INE17WC01013,2026-07-22,347.5,347.5,347.5,347.5,365.75,-4.99,347.5,400,139000.0,2000.0,0.2,,360.41,325.78,-3.58,6.67,True,34.42,425.0,251.0,-18.24,38.45,128,-4.99,-10.9,-8.55,17.0,13.19,,True
TEJASNET,NSE,EQ,INE010J01012,2026-07-22,520.55,537.1,538.0,516.35,537.35,-3.13,524.46,1140808,598307458.55,2556331.0,0.45,,540.69,501.52,-3.72,3.8,True,38.03,632.35,296.15,-17.68,75.77,215,-3.13,-5.37,-17.03,27.91,38.63,,False
TEMBO,NSE,EQ,INE869Y01010,2026-07-22,526.1,556.05,556.05,517.15,548.0,-4.0,535.99,149961,80377415.45,162371.0,0.92,,564.38,586.52,-6.78,-10.3,False,33.14,813.4,467.35,-35.32,12.57,215,-4.0,-3.85,-6.82,-15.83,-8.86,,False
TENNIND,NSE,EQ,INE19RI01016,2026-07-22,558.55,570.0,572.0,556.0,569.35,-1.9,563.11,530429,298688070.2,597827.0,0.89,,579.1,550.57,-3.55,1.45,True,41.76,651.35,443.95,-14.25,25.81,165,-1.9,-1.06,-4.81,-5.69,4.45,,False
TERASOFT,NSE,EQ,INE482B01010,2026-07-22,387.7,394.8,400.1,385.0,394.8,-1.8,392.11,7900,3097637.1,13718.0,0.58,,393.73,388.93,-1.53,-0.32,True,42.75,579.35,288.3,-33.08,34.48,215,-1.8,-4.24,-8.72,13.31,-4.89,,False
TEXINFRA,NSE,EQ,INE435C01024,2026-07-22,113.35,114.47,114.47,112.62,114.01,-0.58,113.14,94111,10648055.47,134972.0,0.7,,106.99,100.29,5.94,13.03,True,62.43,116.05,83.98,-2.33,34.97,215,-0.58,-0.59,3.56,14.75,13.43,,False
TEXMOPIPES,NSE,EQ,INE141K01013,2026-07-22,42.96,42.7,43.49,42.7,43.93,-2.21,42.93,6504,279195.67,25001.0,0.26,,44.54,47.27,-3.56,-9.11,False,42.78,59.44,33.08,-27.73,29.87,215,-2.21,-1.47,-5.35,-8.07,-6.38,,False
TEXRAIL,NSE,EQ,INE621L01012,2026-07-22,111.31,113.8,114.36,110.73,114.19,-2.52,111.98,1107663,124040383.33,2872694.0,0.39,,111.0,115.99,0.28,-4.04,False,47.26,150.13,78.8,-25.86,41.26,215,-2.52,-6.11,-1.85,7.28,-10.64,,False
TFCILTD,NSE,EQ,INE305A01023,2026-07-22,81.81,83.0,84.0,81.3,83.21,-1.68,82.27,6962746,572856699.13,7477484.0,0.93,,77.31,108.1,5.82,-24.32,False,56.94,364.3,55.24,-77.54,48.1,215,-1.68,-2.37,9.94,8.46,31.23,,False
TFL,NSE,EQ,INE804H01012,2026-07-22,10.63,11.4,11.4,10.6,10.78,-1.39,10.84,3016,32689.09,13125.0,0.23,,11.85,12.96,-10.3,-17.98,False,31.57,17.29,10.63,-38.52,0.0,215,-1.39,-3.45,-12.22,-14.21,-32.12,,False
TGBHOTELS,NSE,EQ,INE797H01018,2026-07-22,9.07,8.99,10.25,8.75,8.7,4.25,9.77,802608,7839102.39,52006.0,15.43,,8.98,9.67,0.98,-6.18,False,55.68,12.91,7.56,-29.74,19.97,215,4.25,1.8,0.0,-9.21,-6.3,,False
TGL,NSE,SM,INE0K6601012,2026-07-22,20.65,20.65,20.65,20.65,21.7,-4.84,20.65,3600,74340.0,41510.0,0.09,,22.27,39.86,-7.27,-48.2,False,49.52,79.9,14.8,-74.16,39.53,215,-4.84,-12.87,7.83,-32.41,-69.99,,True
THACKER,NSE,BE,INE077P01034,2026-07-20,1089.9,1089.9,1089.9,1089.9,1089.9,0.0,1089.9,1,1089.9,71.0,0.01,,1130.84,1086.48,-3.62,0.31,True,46.05,1566.8,1005.1,-30.44,8.44,61,0.0,5.41,-15.14,,,,False
THAKDEV,NSE,EQ,INE403F01017,2026-07-22,155.88,150.0,155.9,142.21,149.2,4.48,153.83,792,121835.84,151.0,5.23,,133.74,131.16,16.56,18.85,True,71.56,155.88,115.1,0.0,35.43,52,4.48,12.63,22.93,,,,False
THANGAMAYL,NSE,EQ,INE085J01014,2026-07-22,6476.0,6489.5,6560.0,6346.0,6453.0,0.36,6458.95,103870,670891035.5,263372.0,0.39,,5543.76,4091.83,16.82,58.27,True,60.29,6806.0,1950.7,-4.85,231.98,215,0.36,-2.13,16.54,56.88,72.85,,False
THEINVEST,NSE,EQ,INE924D01017,2026-07-22,96.37,98.8,99.75,96.12,96.7,-0.34,97.12,3884,377218.41,8174.0,0.48,,99.05,111.7,-2.71,-13.72,False,46.18,156.51,91.15,-38.43,5.73,215,-0.34,0.23,-2.07,-8.25,-17.02,,False
THEJO,NSE,EQ,INE121N01019,2026-07-22,1895.0,1915.1,1940.0,1880.0,1932.2,-1.93,1905.01,3271,6231276.4,8076.0,0.41,,1789.16,1755.27,5.92,7.96,True,58.17,1945.7,1457.4,-2.61,30.03,215,-1.93,1.54,4.32,2.78,5.82,,False
THELEELA,NSE,EQ,INE0AQ201015,2026-07-22,491.05,489.95,498.0,484.9,487.65,0.7,489.73,411094,201326784.5,356665.0,1.15,,462.93,435.77,6.08,12.69,True,58.05,502.2,389.65,-2.22,26.02,215,0.7,1.07,-0.88,12.92,11.7,,False
THEMISMED,NSE,EQ,INE083B01024,2026-07-22,108.23,112.35,115.0,107.15,112.35,-3.67,110.41,85715,9463773.69,227320.0,0.38,,107.95,101.04,0.26,7.11,True,45.11,142.46,66.07,-24.03,63.81,215,-3.67,-6.33,-7.78,17.36,13.42,,False
THERMAX,NSE,EQ,INE152A01029,2026-07-22,4718.5,4840.0,4840.0,4690.0,4841.0,-2.53,4758.25,129520,616288414.0,268938.0,0.48,,4586.67,3862.94,2.87,22.15,True,50.45,5159.5,2773.8,-8.55,70.11,215,-2.53,3.75,-2.99,14.39,59.18,,False
THESL,NSE,ST,INE0SHE01019,2026-07-22,19.05,19.05,19.05,19.05,20.05,-4.99,19.05,9000,171450.0,25500.0,0.35,,15.33,22.0,24.24,-13.41,False,76.73,43.4,11.95,-56.11,59.41,155,-4.99,10.12,45.98,45.42,-43.56,,True
THOMASCOOK,NSE,EQ,INE332A01027,2026-07-22,101.97,104.8,104.8,101.28,104.76,-2.66,102.67,435353,44698458.29,878260.0,0.5,,103.81,120.31,-1.77,-15.24,False,45.2,179.04,87.99,-43.05,15.89,215,-2.66,-1.53,-11.41,-4.97,-26.36,,False
THOMASCOTT,NSE,EQ,INE480M01011,2026-07-22,291.2,297.85,309.75,290.05,297.85,-2.23,293.41,26757,7850664.6,36046.0,0.74,,299.86,308.15,-2.89,-5.5,False,40.03,452.9,235.5,-35.7,23.65,215,-2.23,-9.2,-6.14,6.43,-11.93,,False
THYROCARE,NSE,EQ,INE594H01019,2026-07-22,557.95,567.0,571.55,555.0,562.85,-0.87,563.43,380757,214531818.9,402130.0,0.95,,516.17,644.38,8.09,-13.41,False,58.12,1591.9,349.55,-64.95,59.62,215,-0.87,5.22,2.41,43.99,19.05,,False
TI,NSE,EQ,INE133E01013,2026-07-22,441.75,448.0,451.15,440.45,444.9,-0.71,445.05,229044,101935513.15,351481.0,0.65,,442.74,447.78,-0.22,-1.35,False,48.41,528.1,388.8,-16.35,13.62,215,-0.71,0.01,0.23,-6.78,2.92,,False
TICL,NSE,EQ,INE388G01026,2026-07-22,9.7,10.49,10.49,9.7,10.21,-5.0,9.84,252256,2481253.96,992995.0,0.25,,16.6,21.71,-41.55,-55.33,False,21.48,33.43,9.7,-70.98,0.0,215,-5.0,-13.62,-50.41,-53.43,-59.58,,False
TIGERLOGS,NSE,BE,INE906O01029,2026-07-22,31.3,32.18,32.47,30.55,31.55,-0.79,31.48,12748,401258.55,54349.0,0.23,,34.13,36.62,-8.28,-14.53,False,30.38,52.04,23.9,-39.85,30.96,206,-0.79,-4.86,-15.15,-5.67,-5.89,,False
TIIL,NSE,EQ,INE545H01011,2026-07-22,2529.8,2626.2,2634.7,2520.7,2626.2,-3.67,2553.9,9821,25081830.0,9319.0,1.05,,2509.33,2414.96,0.82,4.76,True,50.27,2641.6,1907.0,-4.23,32.66,215,-3.67,1.66,-2.18,1.03,21.54,,False
TIINDIA,NSE,EQ,INE974X01010,2026-07-22,2903.7,2905.0,2978.0,2868.0,2909.3,-0.19,2903.76,204286,593196910.8,248165.0,0.82,,2984.64,2880.68,-2.71,0.8,True,40.95,3404.4,2189.3,-14.71,32.63,215,-0.19,-1.22,-12.22,0.64,21.63,,False
TIJARIA,NSE,EQ,INE440L01017,2026-07-22,4.51,4.42,4.63,4.32,4.51,0.0,4.52,114757,518326.93,47172.0,2.43,,4.45,5.04,1.43,-10.57,False,54.17,7.16,3.86,-37.01,16.84,215,0.0,5.62,-6.24,-3.84,11.63,,False
TIL,NSE,EQ,INE806C01018,2026-07-22,209.99,216.51,216.51,204.4,222.14,-5.47,209.64,300174,62929410.63,166936.0,1.8,,206.95,228.51,1.47,-8.1,False,49.53,371.95,163.56,-43.54,28.39,215,-5.47,-1.92,-9.48,5.11,-17.33,,False
TIL-RE1,NSE,BE,INE806C20026,2026-04-01,2.8,2.04,2.8,2.0,2.0,40.0,2.78,103582,287535.83,68214.0,1.52,,2.03,2.01,37.84,39.44,True,,2.8,2.0,0.0,40.0,2,40.0,,,,,,False
TIMESCAN,NSE,SM,INE0IJY01014,2026-07-22,39.1,40.0,40.0,39.1,41.0,-4.63,39.55,4000,158200.0,6300.0,0.63,,43.08,52.92,-9.24,-26.11,False,43.44,65.0,39.05,-39.85,0.13,100,-4.63,-12.23,-0.26,-23.41,,,True
TIMETECHNO,NSE,EQ,INE508G01029,2026-07-22,203.1,207.86,208.32,201.92,207.86,-2.29,204.8,2443956,500528534.08,4556557.0,0.54,,183.9,222.09,10.44,-8.55,False,63.19,485.9,155.27,-58.2,30.8,215,-2.29,4.09,15.01,6.32,12.65,,False
TIMEX,NSE,EQ,INE064A01026,2026-07-22,556.1,568.85,568.9,552.2,562.95,-1.22,559.81,101311,56714996.4,381540.0,0.27,,482.86,386.52,15.17,43.87,True,60.65,576.75,322.05,-3.58,72.68,65,-1.22,0.06,11.3,68.08,,,False
TIMKEN,NSE,EQ,INE325A01013,2026-07-22,3073.1,3095.0,3110.9,3061.0,3093.3,-0.65,3079.78,21271,65509976.3,70554.0,0.3,,3388.23,3278.86,-9.3,-6.28,True,25.39,3767.1,2877.5,-18.42,6.8,215,-0.65,-3.24,-18.29,-12.43,1.09,,False
TINNARUBR,NSE,EQ,INE015C01016,2026-07-22,1090.35,1095.0,1134.9,1056.8,1148.9,-5.1,1095.33,446085,488611852.65,268108.0,1.66,,909.84,815.0,19.84,33.79,True,64.48,1189.9,536.0,-8.37,103.42,215,-5.1,11.14,21.39,53.15,55.27,,False
TIPSFILMS,NSE,EQ,INE0LQS01015,2026-07-22,312.6,325.05,326.0,308.0,323.0,-3.22,316.62,3256,1030930.95,2497.0,1.3,,342.49,374.48,-8.73,-16.52,False,32.1,482.1,281.45,-35.16,11.07,215,-3.22,-5.13,-9.47,-18.88,-23.16,,False
TIPSMUSIC,NSE,EQ,INE716B01029,2026-07-22,622.85,717.35,718.9,611.85,712.2,-12.55,645.01,2886455,1861788304.05,585435.0,4.93,,656.54,600.34,-5.13,3.75,True,40.11,713.75,484.4,-12.74,28.58,215,-12.55,-6.41,-4.48,3.72,22.46,,False
TIRUMALCHM,NSE,EQ,INE338A01024,2026-07-22,165.79,164.45,166.85,158.3,164.45,0.81,163.09,747990,121989842.13,1043214.0,0.72,,177.09,210.82,-6.38,-21.36,False,44.03,324.75,159.7,-48.95,3.81,215,0.81,-0.36,-5.13,-16.71,-22.66,,False
TIRUPATI,NSE,SM,INE238Y01018,2026-07-16,463.6,463.6,463.6,463.6,488.0,-5.0,463.6,6000,2781600.0,2156.0,2.78,,513.14,568.23,-9.65,-18.41,False,41.52,893.0,425.0,-48.09,9.08,120,-5.0,-6.95,1.91,-35.07,,,True
TIRUPATIFL,NSE,EQ,INE319Y01024,2026-07-22,81.55,78.0,83.9,77.54,76.95,5.98,81.67,3362807,274630441.86,1941829.0,1.73,,57.27,45.48,42.39,79.3,True,79.2,81.55,31.34,0.0,160.21,215,5.98,18.21,66.77,82.6,129.01,,False
TITAGARH,NSE,EQ,INE615H01020,2026-07-22,819.7,843.0,843.55,815.0,843.6,-2.83,824.67,405666,334541718.65,471279.0,0.86,,840.43,809.45,-2.47,1.27,True,40.58,955.35,574.85,-14.2,42.59,215,-2.83,-6.76,-10.96,11.23,3.49,,False
TITAN,NSE,EQ,INE280A01028,2026-07-22,4711.6,4685.7,4733.0,4675.0,4688.7,0.49,4712.38,996475,4695772746.1,941295.0,1.06,,4406.61,4144.93,6.92,13.67,True,71.9,4711.6,3327.3,0.0,41.6,215,0.49,2.89,7.76,5.18,11.14,,False
TMB,NSE,EQ,INE668A01016,2026-07-22,810.65,824.85,828.8,804.5,818.45,-0.95,811.15,105650,85698484.05,254026.0,0.42,,751.75,637.18,7.83,27.22,True,59.91,818.45,421.95,-0.95,92.12,215,-0.95,-0.63,5.51,24.53,43.06,,False
TMCV,NSE,EQ,INE1TAE01010,2026-07-22,405.45,411.75,412.55,402.15,411.75,-1.53,405.66,4090806,1659476540.6,8146661.0,0.5,,410.48,399.1,-1.23,1.59,True,45.28,505.3,317.6,-19.76,27.66,170,-1.53,-4.27,-0.71,-8.38,-4.41,,False
TMPV,NSE,EQ,INE155A01022,2026-07-22,327.7,333.8,334.6,327.1,333.8,-1.83,329.45,8609616,2836401088.0,10414513.0,0.83,,351.16,363.18,-6.68,-9.77,False,35.58,417.0,296.2,-21.41,10.63,182,-1.83,-1.59,-9.35,-7.92,-6.3,,False
TNIDETF,NSE,EQ,INF277KA1364,2026-07-22,84.11,85.01,85.17,83.9,85.01,-1.06,84.45,38901,3285224.32,112345.0,0.35,,82.42,86.18,2.05,-2.4,False,56.3,100.8,74.95,-16.56,12.22,215,-1.06,-0.86,2.66,0.14,-13.43,,False
TNPETRO,NSE,EQ,INE148A01019,2026-07-22,93.42,94.07,94.38,93.13,94.66,-1.31,93.6,46163,4320706.7,131627.0,0.35,,92.95,95.0,0.5,-1.66,False,47.11,124.48,79.9,-24.95,16.92,215,-1.31,-1.71,2.5,1.83,-5.34,,False
TNPL,NSE,EQ,INE107A01015,2026-07-22,143.11,145.15,148.5,142.5,144.97,-1.28,145.32,593549,86252174.19,109550.0,5.42,,145.17,146.43,-1.42,-2.27,False,42.84,165.19,122.54,-13.37,16.79,215,-1.28,-0.45,-2.81,2.16,1.94,,False
TNTELE,NSE,EQ,INE141D01018,2026-07-22,9.04,9.3,9.3,8.9,9.08,-0.44,9.0,27665,248852.73,22817.0,1.21,,9.21,10.25,-1.79,-11.81,False,47.4,15.33,8.11,-41.03,11.47,215,-0.44,-3.0,-2.59,-12.15,-5.34,,False
TOKYOPLAST,NSE,BE,INE932C01012,2026-07-22,80.87,81.59,81.59,80.1,81.59,-0.88,81.0,670,54272.2,1482.0,0.45,,85.0,95.82,-4.86,-15.6,False,41.29,132.01,58.56,-38.74,38.1,215,-0.88,-5.42,-4.31,-20.17,-23.72,,False
TOLINS,NSE,EQ,INE0RWQ01014,2026-07-22,104.32,103.14,105.5,103.1,103.55,0.74,104.25,41670,4343972.79,83572.0,0.5,,104.94,121.04,-0.59,-13.81,False,49.92,196.13,84.45,-46.81,23.53,215,0.74,1.1,-2.52,-8.47,-19.24,,False
TOP100CASE,NSE,EQ,INF0R8F01067,2026-07-22,10.53,10.74,10.74,10.45,10.59,-0.57,10.54,704385,7424208.41,925466.0,0.76,,10.46,10.55,0.68,-0.18,False,52.05,11.23,9.55,-6.23,10.26,215,-0.57,0.29,-0.19,-0.94,-4.1,,False
TOP10ADD,NSE,EQ,INF740KA1UR9,2026-07-22,86.67,87.48,87.62,86.47,87.48,-0.93,86.67,220809,19137364.95,376967.0,0.59,,87.62,91.17,-1.09,-4.93,False,45.2,102.64,83.69,-15.56,3.56,215,-0.93,-0.54,-1.73,-5.01,-11.95,,False
TOP15IETF,NSE,EQ,INF109K1A344,2026-07-22,9.79,9.88,9.9,9.77,9.87,-0.81,9.79,46441,454541.57,105502.0,0.44,,9.81,10.12,-0.17,-3.22,False,48.73,11.16,9.28,-12.28,5.5,215,-0.81,-0.71,-0.1,-3.36,-9.94,,False
TOP20,NSE,EQ,INF769K01PZ5,2026-07-22,8.77,8.84,8.84,8.75,8.84,-0.79,8.79,95065,835933.07,140610.0,0.68,,8.69,9.01,0.92,-2.66,False,53.93,9.73,8.18,-9.87,7.21,143,-0.79,0.23,1.04,-2.23,-8.46,,False
TORNTPHARM,NSE,EQ,INE685A01028,2026-07-22,5033.4,5065.9,5068.9,4970.1,5040.7,-0.14,5005.3,290320,1453139705.2,868271.0,0.33,,4641.63,4214.43,8.44,19.43,True,66.1,5040.7,3514.7,-0.14,43.21,215,-0.14,0.31,12.93,21.71,27.74,,False
TORNTPOWER,NSE,EQ,INE813H01021,2026-07-22,1433.1,1444.5,1448.0,1421.2,1435.9,-0.19,1433.07,303353,434727450.6,343545.0,0.88,,1444.37,1414.77,-0.78,1.3,True,51.02,1772.5,1200.0,-19.15,19.42,215,-0.19,-0.56,-2.85,-11.62,6.43,,False
TOTAL,NSE,EQ,INE336X01012,2026-07-22,49.82,49.95,52.78,47.24,48.4,2.93,51.06,19732,1007614.16,11972.0,1.65,,53.06,60.07,-6.1,-17.07,False,42.24,86.05,47.71,-42.1,4.42,215,2.93,-6.88,-1.29,-9.81,-30.22,,False
TOUCHWOOD,NSE,EQ,INE486Y01013,2026-07-22,67.66,68.4,68.44,67.62,67.48,0.27,67.79,132,8947.97,1372.0,0.1,,70.67,82.38,-4.26,-17.87,False,43.81,118.04,63.05,-42.68,7.31,215,0.27,-1.18,-8.7,-9.06,-33.18,,False
